5.3,67.5955,197.4600,34.5228,149.1528,1550.8084,51,0,0,0,479.956,181.570
5.3,8.9762,24.1817,32.0034,98.4900,1431.5673,51,0,0,0,391.874,27.470
5.3,19.2400,66.4907,24.1108,119.3297,1434.7706,51,0,0,0,427.692,53.340
5.3,15.1256,90.2273,49.2484,105.0992,1440.6854,51,0,0,0,414.112,64.940
5.3,38.7044,74.5600,32.7000,129.4904,1416.6900,51,0,0,0,387.373,21.010
5.3,17.8178,75.8008,94.1549,112.6629,1391.4337,51,0,0,0,375.706,30.670
5.3,38.1980,93.6194,39.4366,120.5791,1422.5979,51,0,0,0,397.944,64.040
5.3,8.9100,93.6864,74.0727,145.5557,1402.0260,51,0,0,0,378.814,10.020
5.3,66.3878,136.1028,51.3949,127.9895,1411.4578,51,0,0,0,411.660,71.960
5.3,53.5079,148.6642,104.1507,75.3890,1421.1300,51,0,0,0,411.868,53.240
5.3,186.2964,342.7191,41.1054,156.5133,1439.6522,51,0,0,0,433.797,78.920
5.3,33.0500,18.4295,59.1944,62.3286,1575.1263,51,0,0,0,490.250,201.400
5.3,75.5763,296.7927,89.7400,141.5889,1386.2030,51,0,0,0,369.579,10.060
5.3,40.1739,18.6398,69.8636,32.3882,1449.2623,51,0,0,0,451.937,56.320
5.3,27.7975,57.5854,11.5997,137.0725,1413.0267,51,0,0,0,395.614,41.970
5.3,82.9242,10.3113,98.2600,47.2212,1407.8127,51,0,0,0,361.070,0.000
5.3,53.9610,41.3869,97.3293,105.5945,1439.0813,51,0,0,0,435.599,85.900
7.4,4.5249,6.1155,14.9680,88.9596,259.5727,2,4,0,0,157.917,43.063
7.4,15.7535,5.5825,11.8599,138.0099,264.6700,2,4,0,0,157.919,43.067
7.4,11.8207,5.5771,8.1188,106.7118,267.8541,2,4,0,0,154.252,80.394
7.4,12.0180,5.5829,7.8482,157.3494,258.6216,2,4,0,0,147.535,52.549
7.4,7.8076,5.5257,6.5822,133.0848,269.3033,2,4,0,0,156.714,82.480
7.4,3.5315,6.0190,8.5300,110.8747,247.9653,2,4,0,0,145.754,49.935
7.4,11.7579,5.5800,9.7815,96.6169,256.7329,2,4,0,0,144.259,29.754
7.4,16.6585,5.5806,10.1608,103.5655,256.2707,2,4,0,0,144.210,28.597
7.4,12.3474,42.3900,13.2507,135.5415,255.1314,2,4,0,0,144.876,5.032
7.4,8.3195,5.5425,6.4849,101.9950,256.3820,2,4,0,0,148.935,66.766
7.4,8.6176,5.5210,4.5908,65.5202,262.3330,2,4,0,0,155.339,37.133
5.3,93.2994,8.0275,114.3333,142.2927,597.0514,6,1,0,0,264.952,85.910
5.3,8.5183,19.1069,52.1271,142.8650,598.5067,6,1,0,0,273.206,89.095
5.3,6.4779,87.7038,49.4464,130.2416,546.2073,6,1,0,0,223.376,45.863
5.3,12.4245,13.1102,33.6338,129.8908,552.2543,6,1,0,0,221.246,67.042
5.3,39.1016,4.0100,30.6062,110.1767,580.3971,6,1,0,0,230.299,85.008
5.3,18.9883,128.5669,98.8367,116.3775,596.4977,6,1,0,0,276.790,92.792
5.3,3.5215,126.5257,89.7446,120.3483,562.7169,6,1,0,0,223.649,40.644
5.3,69.3173,106.9968,75.2400,132.4637,597.3053,6,1,0,0,277.181,83.725
5.3,63.9600,8.0315,51.9317,112.7994,601.1024,6,1,0,0,260.432,91.769
5.3,54.7332,8.0619,45.8685,151.5743,596.4776,6,1,0,0,265.285,91.163
5.3,62.4942,8.1214,74.2600,152.8454,574.2823,6,1,0,0,251.543,81.809
5.3,90.3100,8.0031,98.2068,101.4962,590.7964,6,1,0,0,228.185,82.014
5.3,33.6150,8.0486,51.4361,127.4821,580.0600,6,1,0,0,233.593,70.016
5.3,76.3639,5.4812,82.4400,115.8297,592.5414,6,1,0,0,270.916,82.250
5.3,78.4244,4.4951,50.9942,141.7023,584.9319,6,1,0,0,262.799,70.582
5.3,9.7887,5.5900,15.3798,110.3540,567.1125,6,1,0,0,222.458,39.523
5.3,9.5614,5.6801,20.2240,145.2487,574.9594,6,1,0,0,216.766,45.184
5.3,17.7319,4.7085,19.1721,140.8020,558.6161,6,1,0,0,225.376,40.410
5.3,2.0661,14.7779,17.0237,170.2182,571.6024,6,1,0,0,221.339,30.144
5.3,74.4700,4.5003,68.2428,105.1000,589.2380,6,1,0,0,274.065,66.110
5.3,7.7600,5.5814,19.2401,102.4990,552.6209,6,1,0,0,224.765,35.997
5.3,7.1216,5.4208,15.8230,112.3785,573.8041,6,1,0,0,222.984,37.383
5.3,143.4939,5.6402,132.5198,150.3515,566.7911,6,1,0,0,226.062,10.204
5.3,117.2261,5.5000,96.2271,138.7860,590.6612,6,1,0,0,274.588,77.211
5.3,58.2709,5.4841,57.0584,135.3790,592.2066,6,1,0,0,275.034,83.145
7.4,12.0857,48.6943,47.7500,88.0434,589.8761,6,1,0,0,229.108,56.882
5.3,6.4348,47.5086,70.5865,27.8856,561.2997,6,1,0,0,217.718,2.818
5.3,7.7514,46.5200,41.0953,84.9661,570.9196,6,1,0,0,215.579,0.000
5.3,6.0880,47.4988,45.6038,48.8888,566.7213,6,1,0,0,246.214,49.566
7.4,10.4594,30.1364,7.4220,169.1361,563.1426,6,1,0,0,240.753,44.578
5.3,8.0866,89.3100,67.9730,135.5527,573.1910,6,1,0,0,244.548,60.803
7.4,18.8688,45.0818,21.8524,149.3296,583.2740,6,1,0,0,232.979,60.076
7.4,6.3933,40.3322,20.5296,155.0198,559.9874,6,1,0,0,224.036,16.122
7.4,6.9053,19.7890,11.6889,95.8600,559.6358,6,1,0,0,228.094,8.466
7.4,12.3428,91.3932,44.6083,81.3100,578.5773,6,1,0,0,252.258,36.768
7.4,10.0973,41.7637,16.0242,75.9635,570.8950,6,1,0,0,223.739,17.536
7.4,18.8682,73.7355,27.2857,135.7399,566.4254,6,1,0,0,230.462,32.860
7.4,6.0180,36.6953,16.8021,79.7758,564.3500,6,1,0,0,224.326,4.355
7.4,2.2463,90.0395,72.1744,133.2356,573.0500,6,1,0,0,250.267,10.466
7.4,2.1543,69.9801,61.9304,84.8119,596.9269,6,1,0,0,262.077,32.675
7.4,15.5445,73.5788,28.5762,76.4430,562.9379,6,1,0,0,222.605,9.824
7.4,9.1109,89.4100,59.3976,56.9130,577.3935,6,1,0,0,253.138,19.605
7.4,7.6436,24.6208,13.7833,90.7437,557.2247,6,1,0,0,217.843,4.211
7.4,5.7597,86.9113,61.9682,110.3210,577.2223,6,1,0,0,251.855,25.448
7.4,13.8735,58.3105,18.8320,76.0814,576.8290,6,1,0,0,231.679,25.417
7.4,12.0069,70.9005,48.6100,176.2357,571.0500,6,1,0,0,251.449,28.646
7.4,6.4162,23.9929,17.2405,132.7681,569.1398,6,1,0,0,234.666,15.654
5.3,13.2560,20.3661,16.0317,157.4102,568.7990,6,1,0,0,224.547,46.625
5.3,1.0055,18.8779,16.4934,127.0472,573.9739,6,1,0,0,226.075,40.215
5.3,0.3460,17.8100,17.2272,95.0211,561.1384,6,1,0,0,224.728,43.055
5.3,23.7730,168.8872,80.3609,144.6230,595.6353,6,1,0,0,268.548,76.829
5.3,19.0748,126.9223,55.5356,123.1504,589.6393,6,1,0,0,244.850,66.606
5.3,4.2759,16.9867,15.9363,168.1329,571.4240,6,1,0,0,220.814,33.578
7.4,4.3991,67.6229,45.4082,66.7462,569.2465,6,1,0,0,242.700,41.807
5.3,14.8821,110.7961,63.5381,136.9270,589.8353,6,1,0,0,265.197,65.405
7.4,5.7690,38.9580,23.1854,55.9732,549.0356,6,1,0,0,219.964,20.288
5.3,17.0496,63.4329,19.7281,126.0501,576.6600,6,1,0,0,232.505,57.281
5.3,1.5082,46.5755,51.7921,133.5753,563.1591,6,1,0,0,237.552,48.120
7.4,3.6611,112.7649,78.9636,95.6719,562.6223,6,1,0,0,256.177,32.230
5.3,43.3626,202.6039,60.3657,132.3729,582.6427,6,1,0,0,244.906,49.893
5.3,0.8100,16.5350,21.5565,138.5246,572.5352,6,1,0,0,238.430,39.362
5.3,27.7519,155.7914,61.9936,148.9610,590.4509,6,1,0,0,261.574,54.594
5.3,40.5659,194.6438,59.6387,124.9794,578.3544,6,1,0,0,253.214,71.725
7.4,12.1902,44.1140,20.0555,69.4217,564.4064,6,1,0,0,221.774,12.650
5.3,10.4043,5.7906,16.3109,161.0220,562.6476,6,1,0,0,222.492,53.653
7.4,6.3483,115.1700,77.9681,118.9933,583.4261,6,1,0,0,257.495,35.395
7.4,5.2467,115.1988,81.2190,131.1644,586.3600,6,1,0,0,259.680,44.128
5.3,5.6791,6.4800,16.9176,73.7621,554.0200,6,1,0,0,219.267,38.422
5.3,38.8214,141.2207,71.9712,79.6884,602.8100,6,1,0,0,272.705,84.776
5.3,74.7200,180.0491,63.3774,154.7434,578.9500,6,1,0,0,250.263,59.247
5.3,24.7928,15.8512,62.6363,96.7144,589.0272,6,1,0,0,266.916,82.657
5.3,11.4099,90.2787,44.8974,164.4459,593.7763,6,1,0,0,263.393,87.371
5.3,66.1303,175.3085,135.7666,174.6984,568.0960,6,1,0,0,228.260,66.415
5.3,44.1535,127.0968,87.9500,172.7178,580.7108,6,1,0,0,235.975,60.793
5.3,41.2064,219.8360,80.9998,125.1347,589.5300,6,1,0,0,266.403,69.250
5.3,92.3127,156.2979,8.9389,160.2625,431.0171,5,0,0,0,219.579,52.548
5.3,89.9129,140.9572,6.1200,164.1588,426.5494,5,0,0,0,220.304,50.764
5.3,75.8472,128.9097,7.1915,161.3712,420.5122,5,0,0,0,219.143,50.579
5.3,5.8500,8.8879,3.0560,125.5695,407.4900,5,0,0,0,174.105,6.118
5.3,6.2476,8.3700,4.2052,83.7791,410.5072,5,0,0,0,173.587,0.274
5.3,5.2245,8.3200,3.9414,161.2306,406.5958,5,0,0,0,173.507,3.885
5.3,82.4053,121.1425,4.9575,160.1549,428.0616,5,0,0,0,220.364,52.152
5.3,53.7438,106.2653,9.1800,168.0188,428.9362,5,0,0,0,214.874,50.156
5.3,85.6276,142.0845,8.4400,167.7185,426.8942,5,0,0,0,222.850,50.722
5.3,78.3912,127.3403,7.9700,160.6373,428.3195,5,0,0,0,221.427,51.329
5.3,71.5238,98.3191,3.3617,172.7710,427.8055,5,0,0,0,219.590,51.596
5.3,57.8439,77.1145,1.6224,168.1803,424.3675,5,0,0,0,210.355,51.526
5.3,0.7799,8.7710,6.0739,174.4067,411.3848,5,0,0,0,179.156,3.577
5.3,126.8186,206.7498,10.5769,163.1183,436.4938,5,0,0,0,224.997,52.100
5.3,70.9607,130.6346,9.6695,165.0354,425.7157,5,0,0,0,222.032,53.006
5.3,81.5545,136.4748,7.7700,160.9111,427.7300,5,0,0,0,220.214,50.192
5.3,116.7372,188.6166,9.9079,162.2223,434.9857,5,0,0,0,224.330,52.490
5.3,49.2897,96.8600,7.9653,160.8049,429.6700,5,0,0,0,216.023,51.324
5.3,63.7335,124.0017,9.9707,168.9103,425.4358,5,0,0,0,215.171,50.601
5.3,84.0300,141.9234,8.4300,168.4967,426.8956,5,0,0,0,223.737,52.938
5.3,72.4915,104.5646,3.4141,171.0286,426.2880,5,0,0,0,218.531,52.525
5.3,110.3173,179.5001,9.2991,162.8027,432.0555,5,0,0,0,222.727,51.570
5.3,110.8000,172.2269,8.2314,165.5831,431.5600,5,0,0,0,221.926,51.309
5.3,2.9513,8.8076,4.8939,153.8154,408.3917,5,0,0,0,177.803,0.000
5.3,84.4989,148.3165,9.0400,164.0538,431.1300,5,0,0,0,222.305,52.726
5.3,67.4880,97.6286,3.4885,161.8973,425.5958,5,0,0,0,214.028,52.782
5.3,7.7453,8.9073,8.1401,114.6254,424.6438,5,0,0,0,203.195,21.694
5.3,10.1914,8.8896,5.0664,76.6000,437.4538,5,0,0,0,203.319,24.470
5.3,32.4365,16.0100,6.6637,130.3920,434.0788,5,0,0,0,209.635,45.851
5.3,12.5787,8.9500,8.9714,138.7883,422.9295,5,0,0,0,202.182,19.857
5.3,5.6047,15.8836,7.2725,132.3033,415.4858,5,0,0,0,180.891,36.664
5.3,8.5719,8.9421,7.7186,162.7054,425.9225,5,0,0,0,200.215,21.035
5.3,32.9608,16.0072,3.9942,147.5973,431.8269,5,0,0,0,202.041,45.904
5.3,18.5700,16.0200,8.5300,156.0331,424.6284,5,0,0,0,204.281,46.146
5.3,24.7684,16.0092,5.2900,132.6098,427.7694,5,0,0,0,202.150,44.948
5.3,25.8783,15.9842,2.3161,172.7105,424.5890,5,0,0,0,202.622,47.374
5.3,10.9215,8.9300,5.0505,155.1331,414.9583,5,0,0,0,178.549,17.460
5.3,7.3300,8.9100,8.5392,151.2120,432.8029,5,0,0,0,202.430,20.778
5.3,0.7678,8.8195,5.0288,124.2086,412.7544,5,0,0,0,177.786,3.862
5.3,13.4630,8.9060,4.7915,149.9761,428.4438,5,0,0,0,202.628,20.460
5.3,13.8405,8.9294,3.3056,152.2996,427.4352,5,0,0,0,205.640,24.782
5.3,11.6682,8.9000,6.6527,142.6385,434.5704,5,0,0,0,203.644,24.706
5.3,27.9417,8.4636,6.5656,155.4259,431.4123,5,0,0,0,199.369,25.372
5.3,14.4473,8.4888,7.5127,99.9749,416.6974,5,0,0,0,173.018,11.747
5.3,32.0269,8.4700,7.7512,143.6995,428.0966,5,0,0,0,200.677,19.769
5.3,27.6383,8.4594,8.1972,163.1019,429.2800,5,0,0,0,202.236,23.802
5.3,12.3633,8.4400,6.8938,175.8829,414.8100,5,0,0,0,171.062,10.410
5.3,22.9932,8.4773,5.3429,146.9971,421.3254,5,0,0,0,203.821,20.101
5.3,26.6169,8.4782,6.1271,136.6872,429.2772,5,0,0,0,203.465,21.357
5.3,12.8404,8.4176,2.8518,171.2702,415.9801,5,0,0,0,178.544,14.443
5.3,10.9309,8.4541,1.3685,166.3743,419.2958,5,0,0,0,184.681,13.959
5.3,16.2205,8.4804,2.4795,148.4493,426.1262,5,0,0,0,197.749,19.428
5.3,6.1800,8.3729,3.8214,153.8713,404.7680,5,0,0,0,174.647,5.649
5.3,25.3597,8.4576,7.6925,167.8709,427.1145,5,0,0,0,199.342,23.047
5.3,23.3657,8.4751,7.3838,154.1989,426.0694,5,0,0,0,204.200,20.208
5.3,12.9165,8.4386,6.4800,149.6100,427.9700,5,0,0,0,200.437,22.508
5.3,26.1756,8.4800,6.1472,136.4694,424.2411,5,0,0,0,202.842,20.365
5.3,15.7499,8.4400,5.4677,153.2309,427.5598,5,0,0,0,205.348,23.731
5.3,21.0019,8.4797,3.9480,136.7411,425.1700,5,0,0,0,203.383,20.475
5.3,15.6720,8.4659,4.8298,169.1357,426.8008,5,0,0,0,203.581,24.945
5.3,5.8229,8.3600,4.0560,143.1500,407.0240,5,0,0,0,173.138,1.820
5.3,18.8582,8.4825,4.9850,160.6274,424.6888,5,0,0,0,200.682,19.990
5.3,26.9816,8.4700,5.3709,142.7020,426.7938,5,0,0,0,200.461,20.602
5.3,26.8074,8.4762,5.3000,142.2285,425.8421,5,0,0,0,201.818,20.431
5.3,28.6118,8.4700,5.9570,139.0145,425.0429,5,0,0,0,201.914,20.436
5.3,39.1953,15.9235,8.5873,140.1694,425.8529,5,0,0,0,206.100,44.839
5.3,13.2200,8.4700,3.2487,169.0425,424.7702,5,0,0,0,200.168,20.621
5.3,27.3800,8.4800,7.5036,142.4224,423.6558,5,0,0,0,204.454,20.231
5.3,27.6426,8.4700,7.7467,158.7300,433.1835,5,0,0,0,201.475,21.843
5.3,22.7456,8.4800,4.5687,134.5667,424.7700,5,0,0,0,204.692,20.467
5.3,40.0743,15.9224,5.7878,135.1149,431.9934,5,0,0,0,205.788,46.687
5.3,11.1649,28.5151,4.9160,157.4124,404.7630,5,0,0,0,172.330,13.206
5.3,38.9082,15.9269,6.6245,136.3937,424.4931,5,0,0,0,205.325,45.683
5.3,30.2477,15.9234,7.2617,161.2371,432.8818,5,0,0,0,208.039,45.055
5.3,33.5465,15.9273,4.9905,148.1179,425.8427,5,0,0,0,201.127,44.777
5.3,26.9244,8.4700,8.3746,157.6596,431.9115,5,0,0,0,204.533,21.381
5.3,29.7873,8.4751,7.7000,131.5817,427.7757,5,0,0,0,204.994,20.212
5.3,40.2819,15.9235,8.4993,138.8022,426.9046,5,0,0,0,207.392,47.438
5.3,36.0225,15.9276,9.0600,148.5002,423.0180,5,0,0,0,206.729,45.705
5.3,25.0047,8.4600,7.0370,151.0343,426.2700,5,0,0,0,203.614,24.073
5.3,14.3264,15.8658,9.4656,115.7689,422.0511,5,0,0,0,191.872,43.176
5.3,37.6692,15.9237,5.3830,137.8364,421.4245,5,0,0,0,204.760,46.220
5.3,21.8424,8.4744,5.3667,140.3398,426.1454,5,0,0,0,202.455,20.814
5.3,33.0456,15.9276,7.6656,157.3700,425.3622,5,0,0,0,206.297,45.578
5.3,7.7166,8.9400,3.8835,143.2703,409.6692,5,0,0,0,171.436,8.813
5.3,16.1747,8.9208,8.6800,127.0075,429.3004,5,0,0,0,206.453,19.652
5.3,2.0103,8.8300,6.4413,92.6321,406.7634,5,0,0,0,174.665,4.957
5.3,8.1652,8.8906,9.0304,137.1179,437.6100,5,0,0,0,205.662,24.894
5.3,15.8381,8.9086,2.6070,155.4350,426.0886,5,0,0,0,198.598,20.804
5.3,16.5889,8.9204,6.6280,116.3624,429.1214,5,0,0,0,205.241,20.159
5.3,11.8677,8.8964,6.6162,129.6030,424.8564,5,0,0,0,205.387,25.633
5.3,11.9346,8.9063,5.1400,127.9211,431.7086,5,0,0,0,200.623,20.436
5.3,6.9114,8.9063,8.4900,124.7809,428.7325,5,0,0,0,201.649,20.217
5.3,5.2759,8.9100,8.1176,144.4963,431.7609,5,0,0,0,201.706,21.103
5.3,5.0725,8.9000,8.5992,110.7365,426.4410,5,0,0,0,205.550,24.584
5.3,3.9566,8.9021,8.0963,165.5955,420.9175,5,0,0,0,187.086,19.135
5.3,8.2350,11.4122,12.6170,113.2419,470.6211,5,3,0,0,218.700,45.711
5.3,0.8687,11.4518,8.9991,147.6680,470.9479,5,3,0,0,205.301,41.780
5.3,4.6577,11.5110,6.8791,156.9372,472.3885,5,3,0,0,207.642,58.285
5.3,6.4815,11.4092,10.5279,136.2196,464.0216,5,3,0,0,209.473,43.079
5.3,3.2375,11.5090,19.5710,101.2071,472.5826,5,3,0,0,223.323,51.146
5.3,12.4747,11.5629,10.6099,147.7118,463.6610,5,3,0,0,215.269,36.052
5.3,7.9084,11.2802,18.0251,115.4038,486.0953,5,3,0,0,217.817,62.862
7.4,2.2915,20.2001,13.9131,109.7929,469.4600,5,3,0,0,210.096,43.013
5.3,10.7048,11.4358,17.9088,142.5299,488.2776,5,3,0,0,223.254,64.595
5.3,7.3674,11.4537,6.5300,144.1386,466.3280,5,3,0,0,221.641,49.520
7.4,29.1862,24.2441,24.8715,124.5857,467.8900,5,3,0,0,214.465,33.667
5.3,8.7202,11.3782,5.3300,147.7844,453.5200,5,3,0,0,197.121,35.877
5.3,15.0704,7.1200,21.9616,20.3214,474.1998,5,3,0,0,223.980,51.400
5.3,8.7772,11.4377,17.7241,132.7824,452.2372,5,3,0,0,208.529,23.332
7.4,16.4796,24.1082,13.9949,129.3699,467.0141,5,3,0,0,223.528,46.014
5.3,8.3331,11.3285,14.5893,133.2199,474.6017,5,3,0,0,221.677,73.193
5.3,33.9133,27.7989,12.4892,129.8079,476.1896,5,3,0,0,228.140,52.831
7.4,9.4391,1.7763,19.2742,105.0635,467.0505,5,3,0,0,209.043,42.039
7.4,8.8040,1.7945,17.6964,82.4114,468.3988,5,3,0,0,202.083,53.825
7.4,10.3698,1.7752,14.1596,102.5276,472.9752,5,3,0,0,217.576,62.601
7.4,11.3711,1.8051,14.5640,96.3900,474.1775,5,3,0,0,223.787,61.322
7.4,6.3455,1.7816,14.6229,160.1884,470.8200,5,3,0,0,202.221,45.616
7.4,6.7580,1.7892,14.2109,109.2778,471.8722,5,3,0,0,219.790,57.471
7.4,7.9567,1.8100,17.1360,90.6084,470.9107,5,3,0,0,224.691,56.427
7.4,4.6518,1.8037,10.0425,133.6435,466.6441,5,3,0,0,211.041,53.543
7.4,3.5950,1.7926,9.8409,135.4254,472.0016,5,3,0,0,198.512,40.087
7.4,3.7812,1.7208,7.3791,130.2547,473.4708,5,3,0,0,213.103,46.695
7.4,6.4775,1.8168,14.9052,88.8400,473.0410,5,3,0,0,218.359,58.693
7.4,4.3301,1.7553,7.7135,133.4088,470.6569,5,3,0,0,216.250,64.004
7.4,1.3322,1.7880,5.9631,141.2999,462.8911,5,3,0,0,194.986,44.138
